word,phonetic,pos,definition,source
bow,bau,,n.弓；蝴蝶结；鞠躬,CET4_edited
bowl,bəul,,n.碗，钵；碗状物,CET4_edited
box,bɔks,,n.箱，盒；包箱,CET4_edited
box,bɔks,,vi.拳击，打拳,CET4_edited
boy,bɔi,,n.男孩，少年；家伙,CET4_edited
brain,brein,,n.脑，脑髓；脑力,CET4_edited
brake,breik,,n.闸，刹车 vi.制动,CET4_edited
branch,brɑːnt∫,,n.树枝；分部；分科,CET4_edited
brand,brænd,,n.商品；烙印 vt.铭刻,CET4_edited
brandy,ˈbrændi,,n.白兰地酒,CET4_edited
brass,brɑːs,,n.黄铜；黄铜器,CET4_edited
brave,breiv,,a.勇敢的，华丽的,CET4_edited
bread,bred,,n.面包；食物，粮食,CET4_edited
breadth,bredθ,,n.宽度，幅度；幅面,CET4_edited
break,breik,,vt.打破；损坏；破坏,CET4_edited
breakfast,ˈbrekfəst,,n.早饭，早餐,CET4_edited
breast,brest,,n.乳房；胸脯，胸膛,CET4_edited
breath,breθ,,n.气息，呼吸；气味,CET4_edited
breathe,briːð,,vi.呼吸 vt.呼吸,CET4_edited
breed,briːd,,n.品种 vt.使繁殖,CET4_edited
breeze,briːz,,n.微风，和风,CET4_edited
brick,brik,,n.砖，砖块；砖状物,CET4_edited
bridge,bridʒ,,n.桥，桥梁；桥牌,CET4_edited
brief,briːf,,a.简短的；短暂的,CET4_edited
bright,brait,,a.明亮的；聪明的,CET4_edited
brighten,ˈbraitn,,vt.使发光；使快活,CET4_edited
brilliant,ˈbriljənt,,a.光辉的；卓越的,CET4_edited
brim,brim,,n.边，边缘；帽沿,CET4_edited
bring,briŋ,,vt.带来；引出；促使,CET4_edited
brisk,brisk,,a.活泼的；清新的,CET4_edited
bristle,ˈbrisl,,n.短而硬的毛；鬃毛,CET4_edited
Britain,ˈbritən,,n.不列颠，英国,CET4_edited
British,ˈbriti∫,,a.不列颠的，英联邦的,CET4_edited
brittle,ˈbritl,,a.脆的；易损坏的,CET4_edited
broad,brɔːd,,a.宽的，阔的；广泛的,CET4_edited
broadcast,ˈbrɔːdkɑːst,,n.广播，播音,CET4_edited
broken,ˈbrəukən,,a.被打碎的，骨折的,CET4_edited
bronze,brɔnz,,n.青铜；青铜制品,CET4_edited
brood,bruːd,,n.同窝幼鸟 vt.孵(蛋),CET4_edited
brook,bruk,,n.小河，溪流,CET4_edited
broom,bruːm,,n.扫帚,CET4_edited
brother,ˈbrʌðə,,n.兄弟；同事，同胞,CET4_edited
brow,brau,,n.额；眉，眉毛,CET4_edited
brown,braun,,n.褐色，棕色,CET4_edited
bruise,bruːz,,n.青肿，伤痕；擦伤,CET4_edited
brush,brʌ∫,,n.刷子，毛刷；画笔,CET4_edited
brute,bruːt,,n.禽兽，畜生,CET4_edited
bubble,ˈbʌbl,,n.泡 vi.冒泡，沸腾,CET4_edited
bucket,ˈbʌkit,,n.水桶；吊桶；铲斗,CET4_edited
bud,bʌd,,n.芽，萌芽；蓓蕾,CET4_edited
build,bild,,vt.建筑；建立；创立,CET4_edited
building,ˈbildiŋ,,n.建筑物，大楼；建筑,CET4_edited
bulb,bʌlb,,n.电灯泡；球状物,CET4_edited
bulk,bʌlk,,n.物体，容积，大批,CET4_edited
bull,bul,,n.公牛；雄的象,CET4_edited
bullet,ˈbulit,,n.枪弹，子弹，弹丸,CET4_edited
bunch,bʌnt∫,,n.束，球，串；一群,CET4_edited
bundle,ˈbʌndl,,n.捆，包，束；包袱,CET4_edited
burden,ˈbəːdn,,n.担子，重担；装载量,CET4_edited
bureau,bjuəˈrəu,,n.局，司，处；社，所,CET4_edited
burn,bəːn,,vi.烧，燃烧 n.烧伤,CET4_edited
burst,bəːst,,vt.使爆裂 vi.&n.爆炸,CET4_edited
bury,ˈberi,,vt.埋葬，葬；埋藏,CET4_edited
bus,bʌs,,n.公共汽车,CET4_edited
bush,bu∫,,n.灌木，灌木丛，矮树,CET4_edited
business,ˈbiznis,,n.商业，生意；事务,CET4_edited
busy,ˈbizi,,a.忙的，繁忙的,CET4_edited
but,bʌt,,conj.但是，可是,CET4_edited
butcher,ˈbut∫ə,,n.屠夫；屠杀者,CET4_edited
butter,ˈbʌtə,,n.黄油；奶油,CET4_edited
butterfly,ˈbʌtəflai,,n.蝴蝶,CET4_edited
button,ˈbʌtn,,n.扣子；按钮 vt.扣紧,CET4_edited
buy,bai,,vt.买，购买 vi.买,CET4_edited
by,bai,,prep.在…旁；被，由,CET4_edited
cabbage,ˈkæbidʒ,,n.洋白菜，卷心菜,CET4_edited
cabin,ˈkæbin,,n.小屋；船舱，机舱,CET4_edited
cabinet,ˈkæbinit,,n.橱，柜；内阁,CET4_edited
cable,ˈkeibl,,n.缆，索；电缆；电报,CET4_edited
cafe,ˈkæfei,,n.咖啡馆；小餐厅,CET4_edited
cafeteria,ˈkæfiˈtiəriə,,n.自助食堂,CET4_edited
cage,keidʒ,,n.笼；鸟笼，囚笼,CET4_edited
cake,keik,,n.饼，糕，蛋糕,CET4_edited
calculate,ˈkælkjuleit,,vt.计算；估计；计划,CET4_edited
calculation,ˌkælkjuˈlei∫ən,,n.计算，计算结果,CET4_edited
calculator,ˈkælkjuleitə,,n.计算器，计算者,CET4_edited
calendar,ˈkælində,,n.日历，历书；历法,CET4_edited
call,kɔːl,,vt.把…叫做；叫，喊,CET4_edited
calm,kɑːm,,a.静的，平静的,CET4_edited
camel,ˈkæməl,,n.骆驼,CET4_edited
camera,ˈkæmərə,,n.照相机，摄影机,CET4_edited
camp,kæmp,,n.野营，营地，兵营,CET4_edited
campaign,kæmˈpein,,n.战役；运动,CET4_edited
campus,ˈkæmpəs,,n.校园，学校场地,CET4_edited
can,kæn,,aux.v.能，会，可能,CET4_edited
can,kæn,,n.罐头，听头；容器,CET4_edited
Canada,ˈkænədə,,n.加拿大,CET4_edited
Canadian,kəˈneidjən,,a.加拿大的,CET4_edited
canal,kəˈnæl,,n.运河；沟渠；管,CET4_edited
cancel,ˈkænsəl,,vt.取消，撤消；删去,CET4_edited
cancer,ˈkænsə,,n.癌，癌症，肿瘤,CET4_edited
candidate,ˈkændidit,,n.候选人；投考者,CET4_edited
candle,ˈkændl,,n.蜡烛；烛形物；烛光,CET4_edited
candy,ˈkændi,,n.糖果；砂糖结晶,CET4_edited
cannon,ˈkænən,,n.大炮，火炮；榴弹炮,CET4_edited
canoe,kəˈnuː,,n.独木舟，皮艇，划子,CET4_edited
canteen,kænˈtiːn,,n.小卖部；临时餐室,CET4_edited
canvas,ˈkænvəs,,n.粗帆布；一块油画布,CET4_edited
cap,kæp,,n.帽子，便帽；帽状物,CET4_edited
capable,ˈkeipəbl,,a.有能力的，有才能的,CET4_edited
capacity,kəˈpæsiti,,n.容量；能力；能量,CET4_edited
capital,ˈkæpitəl,,n.资本，资金；首都,CET4_edited
captain,ˈkæptin,,n.陆军上尉；队长,CET4_edited
captive,ˈkæptiv,,n.俘虏，被监禁的人,CET4_edited
capture,ˈkæpt∫ə,,vt.捕获，俘获；夺得,CET4_edited
car,kɑː,,n.汽车，小汽车，轿车,CET4_edited
carbon,ˈkɑːbən,,n.碳,CET4_edited
card,kɑːd,,n.卡，卡片，名片,CET4_edited
care,keə,,vi.关心，介意 n.小心,CET4_edited
career,kəˈriə,,n.生涯，职业，经历,CET4_edited
careful,ˈkeəful,,a.仔细的；细致的,CET4_edited
careless,ˈkeəlis,,a.粗心的，漫不经心的,CET4_edited
cargo,ˈkɑːgəu,,n.船货，货物,CET4_edited
carpenter,ˈkɑːpintə,,n.木工，木匠,CET4_edited
carpet,ˈkɑːpit,,n.地毯，毡毯，毛毯,CET4_edited
carriage,ˈkæridʒ,,n.客车厢；四轮马车,CET4_edited
carrier,ˈkæriə,,n.运输工具；运载工具,CET4_edited
carrot,ˈkærət,,n.胡罗卜,CET4_edited
carry,ˈkæri,,vt.携带；运载；传送,CET4_edited
cart,kɑːt,,n.二轮运货马车,CET4_edited
carve,kɑːv,,vt.刻，雕刻；切开,CET4_edited
case,keis,,n.情况；事实；病例,CET4_edited
cash,kæ∫,,n.现金，现款,CET4_edited
cassette,kɑːˈset,,n.盒式录音带；盒子,CET4_edited
cast,kɑːst,,vt.投，扔，抛；浇铸,CET4_edited
castle,ˈkæsl,,n.城堡；巨大建筑物,CET4_edited
casual,ˈkæʒuəl,,a.偶然的；随便的,CET4_edited
cat,kæt,,n.猫，猫科，猫皮,CET4_edited
catalog,ˈkætəlɔg,,n.目录，目录册,CET4_edited
catch,kæt∫,,vt.捉住；赶上；领会,CET4_edited
cathedral,kəˈθiːdrəl,,n.总教堂；大教堂,CET4_edited
cattle,ˈkætl,,n.牛；牲口，家畜,CET4_edited
cause,kɔːz,,n.原因，理由；事业,CET4_edited
cave,keiv,,n.山洞，洞穴，窑洞,CET4_edited
cease,siːs,,vi.&vi.&n.停止，停息,CET4_edited
ceiling,ˈsiːliŋ,,n.天花板，顶蓬,CET4_edited
celebrate,ˈselibreit,,vt.庆祝；歌颂，赞美,CET4_edited
cell,sel,,n.细胞；小房间,CET4_edited
cellar,ˈselə,,n.地窑，地下室,CET4_edited
cement,siˈment,,n.水泥；胶泥 vt.粘结,CET4_edited
cent,sent,,n.分；分币；百,CET4_edited
centigrade,ˈsentigreid,,a.百分度的,CET4_edited
centimetre,ˈsentiˌmiːtə,,n.公分，厘米,CET4_edited
central,ˈsentr(ə)l,,a.中心的；主要的,CET4_edited
centre,ˈsentə,,n.中心；中枢 vt.集中,CET4_edited
century,ˈsent∫uri,,n.世纪，百年,CET4_edited
ceremony,ˈseriməni,,n.典礼，仪式；礼节,CET4_edited
certain,ˈsəːtən,,a.确实的；肯定的,CET4_edited
certainly,ˈsəːtənli,,ad.一定，必定；当然,CET4_edited
certainty,ˈsəːtənti,,n.必然；肯定,CET4_edited
certificate,səˈtifikit,,n.证书，证件，执照,CET4_edited
chain,t∫ein,,n.链，链条，项圈,CET4_edited
chair,t∫eə,,n.椅子；主席,CET4_edited
chairman,ˈt∫eəmən,,n.主席；议长，会长,CET4_edited
chalk,t∫ɔːk,,n.白垩；粉笔,CET4_edited
challenge,ˈt∫ælindʒ,,n.挑战；要求，需要,CET4_edited
chamber,ˈt∫eimbə,,n.会议室；房间；腔,CET4_edited
champion,ˈt∫æmpjən,,n.冠军，得胜者,CET4_edited
chance,t∫ɑːns,,n.机会，机遇；可能性,CET4_edited
change,t∫eindʒ,,n.改变，变化；零钱,CET4_edited
channel,ˈt∫ænl,,n.海峡；渠道；频道,CET4_edited
chapter,ˈt∫æptə,,n.章，回，篇,CET4_edited
character,ˈkæriktə,,n.性格；特性；角色,CET4_edited
characteristic,ˌkæriktəˈristik,,a.特有的 n.特性,CET4_edited
charge,t∫ɑːdʒ,,vt.索价；控告 n.费用,CET4_edited
charity,ˈt∫æriti,,n.施舍；慈善事业,CET4_edited
charming,ˈt∫ɑːmiŋ,,a.迷人的，可爱的,CET4_edited
chart,t∫ɑːt,,n.图，图表；海图,CET4_edited
chase,t∫eis,,n.追逐，追赶，追求,CET4_edited
cheap,t∫iːp,,a.廉价的；劣质的,CET4_edited
cheat,t∫iːt,,vt.骗取；哄 vi.行骗,CET4_edited
check,t∫ek,,vt.检查；制止 n.检查,CET4_edited
cheek,t∫iːk,,n.面颊，脸蛋,CET4_edited
cheer,t∫iə,,vt.使振作；欢呼,CET4_edited
cheerful,ˈt∫iəful,,a.快乐的，愉快的,CET4_edited
cheese,t∫iːz,,n.乳酪，干酪,CET4_edited
chemical,ˈkemikəl,,a.化学的 n.化学制品,CET4_edited
chemist,ˈkemist,,n.化学家；药剂师,CET4_edited
chemistry,ˈkemistri,,n.化学,CET4_edited
cheque,t∫ek,,n.支票,CET4_edited
cherry,ˈt∫eri,,n.樱桃；樱桃树,CET4_edited
chess,t∫es,,n.棋；国际象棋,CET4_edited
chest,t∫est,,n.胸腔，胸膛；箱子,CET4_edited
chew,t∫uː,,vt.咀嚼，嚼碎,CET4_edited
chicken,ˈt∫ikin,,n.小鸡，小鸟；鸡肉,CET4_edited
chief,t∫iːf,,a.主要的；首席的,CET4_edited
child,t∫aild,,n.小孩，儿童；儿子,CET4_edited
childhood,ˈt∫aildhud,,n.童年，幼年；早期,CET4_edited
childish,ˈt∫aildi∫,,a.孩子的；幼稚的,CET4_edited
chill,t∫il,,vt.使变冷 n.寒冷,CET4_edited
chimney,ˈt∫imni,,n.烟囱，烟筒；玻璃罩,CET4_edited
chin,t∫in,,n.颏，下巴,CET4_edited
China,ˈt∫ainə,,n.中国,CET4_edited
Chinese,ˈt∫aiˈniːz,,a.中国的 n.中国人,CET4_edited
chocolate,ˈt∫ɔkəlit,,n.巧克力；巧克力糖,CET4_edited
choice,t∫ɔis,,n.选择，抉择,CET4_edited
choke,t∫əuk,,vt.使窒息；塞满,CET4_edited
choose,t∫uːz,,vt.选择，挑选；情愿,CET4_edited
chop,t∫ɔp,,vt.砍，劈；切细 vi.砍,CET4_edited
Christian,ˈkristjən,,n.基督教徒；信徒,CET4_edited
Christmas,ˈkrisməs,,n.圣诞节,CET4_edited
church,t∫əːt∫,,n.教堂，礼拜堂；教会,CET4_edited
cigarette,sigəˈret,,n.香烟，纸烟，卷烟,CET4_edited
cinema,ˈsinimə,,n.电影院；电影，影片,CET4_edited
circle,ˈsəːkl,,n.圆，圆周；圈子,CET4_edited
circuit,ˈsəːkit,,n.电路；环行；巡行,CET4_edited
circular,ˈsəːkjulə,,a.圆的；循环的,CET4_edited
circulate,ˈsəːkjuleit,,vt.使循环 vi.循环,CET4_edited
circumference,səˈkʌmfərəns,,n.圆周，周长，圆周线,CET4_edited
circumstance,ˈsəːkəmstəns,,n.情况，条件；境遇,CET4_edited
citizen,ˈsitizn,,n.公民；市民，居民,CET4_edited
city,ˈsiti,,n.城市，都市,CET4_edited
civil,ˈsivl,,a.公民的；文职的,CET4_edited
civilization,sivəliˈzei∫ən,,n.文明，文化；开化,CET4_edited
civilize,ˈsivilaiz,,vt.使文明；教育,CET4_edited
claim,kleim,,vt.声称，主张；索取,CET4_edited
clap,klæp,,vi.拍手 vt.拍，轻拍,CET4_edited
clarify,ˈklærifai,,vt.澄清，阐明,CET4_edited
clasp,klɑːsp,,n.扣子，钩子；别针,CET4_edited
class,klɑːs,,n.班，班级；阶级,CET4_edited
classical,ˈklæsikəl,,a.古典的；经典的,CET4_edited
classification,ˌklæsifiˈkei∫ən,,n.分类/级;分类法,CET4_edited
classify,ˈklæsifai,,vt.把…分类,CET4_edited
classmate,ˈklɑːsmeit,,n.同班同学,CET4_edited
classroom,ˈklɑːsrum,,n.教室，课堂,CET4_edited
claw,klɔː,,n.爪，脚爪，螯,CET4_edited
clay,klei,,n.粘土，泥土；肉体,CET4_edited
clean,kliːn,,a.清洁的；纯洁的,CET4_edited
clear,kliə,,a.清晰的 vt.清除,CET4_edited
clearly,ˈkliəli,,ad.明白地，清晰地,CET4_edited
clerk,klərk,,n.店员；办事员，职员,CET4_edited
clever,ˈklevə,,a.聪明的；机敏的,CET4_edited
cliff,klif,,n.悬崖，峭壁,CET4_edited
climate,ˈklaimit,,n.气候；风土，地带,CET4_edited
climb,klaim,,vi.攀登，爬 vt.爬,CET4_edited
cloak,kləuk,,n.斗篷；覆盖(物),CET4_edited
clock,klɔk,,n.钟，仪表,CET4_edited
close,kləuz,,vt.关，闭；结束,CET4_edited
closely,ˈkləuzli,,ad.紧密地，接近地,CET4_edited
cloth,klɔ(ː)θ,,n.布；衣料；桌布,CET4_edited
clothe,kləuð,,vt.给…穿衣服,CET4_edited
clothes,kləuðz,,n.衣服，服装；被褥,CET4_edited
clothing,ˈkləuðiŋ,,n.衣服，被褥,CET4_edited
cloud,klaud,,n.云；云状物；阴影,CET4_edited
cloudy,ˈklaudi,,a.多云的；云一般的,CET4_edited
club,klʌb,,n.俱乐部，夜总会,CET4_edited
clue,kluː,,n.线索，暗示，提示,CET4_edited
clumsy,ˈklʌmzi,,a.笨拙的；愚笨的,CET4_edited
coach,kəut∫,,n.长途公共汽车,CET4_edited
coal,kəul,,n.煤，煤块,CET4_edited
coarse,kɔːs,,a.粗的，粗糙的,CET4_edited
coast,kəust,,n.海岸，海滨(地区),CET4_edited
coat,kəut,,n.外套，上衣；表皮,CET4_edited
cock,kɔk,,n.公鸡；雄禽；旋塞,CET4_edited
code,kəud,,n.准则；法典；代码,CET4_edited
coffee,ˈkɔfi,,n.咖啡，咖啡茶,CET4_edited
coil,kɔil,,n.(一)卷；线圈 vt.卷,CET4_edited
coin,kɔin,,n.硬币；铸造(硬币),CET4_edited
cold,kəuld,,a.冷的；冷淡的 n.冷,CET4_edited
collapse,kəˈlæps,,vi.倒坍；崩溃，瓦解,CET4_edited
collar,ˈkɔlə,,n.衣领，项圈,CET4_edited
colleague,ˈkɔliːg,,n.同事，同僚,CET4_edited
collect,kəˈlekt,,vt.收集 vi.收款,CET4_edited
collection,kəˈlek∫ən,,n.搜集，收集；收藏品,CET4_edited
collective,kəˈlektiv,,a.集体的；集合性的,CET4_edited
college,ˈkɔlidʒ,,n.学院；大学,CET4_edited
collision,kəˈliʒən,,n.碰撞；冲突,CET4_edited
colonel,ˈkəːnl,,n.陆军上校；中校,CET4_edited
colony,ˈkɔləni,,n.殖民地；侨居地,CET4_edited
color,ˈkʌlə,,n.颜色，彩色；颜料,CET4_edited
column,ˈkɔləm,,n.柱，支柱，圆柱,CET4_edited
comb,kəum,,n.梳子 vt.梳理,CET4_edited
combination,ˌkɔmbiˈnei∫ən,,"n.结合,联合;化合",CET4_edited
combine,kəmˈbain,,vt.使结合；兼有,CET4_edited
come,kʌm,,vi.来，来到；出现,CET4_edited
comfort,ˈkʌmfət,,n.舒适；安慰 vt.安慰,CET4_edited
comfortable,ˈkʌmfətəbl,,a.舒适的，安慰的,CET4_edited
command,kəˈmɑːnd,,vt.命令，指挥；控制,CET4_edited
commander,kəˈmɑːndə,,n.司令官，指挥员,CET4_edited
comment,ˈkɔment,,n.评论，意见；注释,CET4_edited
commerce,ˈkɔmə(ː)s,,n.商业，贸易；社交,CET4_edited
commercial,kəˈməː∫əl,,a.商业的；商品化的,CET4_edited
commission,kəˈmi∫ən,,n.委任状；委员会,CET4_edited
commit,kəˈmit,,vt.犯(错误);干(坏事),CET4_edited
committee,kəˈmiti,,n.委员会；全体委员,CET4_edited
common,ˈkɔmən,,a.普通的；共同的,CET4_edited
commonly,ˈkɔmənli,,ad.普通地，一般地,CET4_edited
communicate,kəˈmjuːnikeit,,vi.通讯;传达;传播,CET4_edited
communication,kəˌmjuːniˈkei∫n,,n.通讯;传达；交通,CET4_edited
communism,ˈkɔmjunizəm,,n.共产主义,CET4_edited
communist,ˈkɔmjunist,,n.共产党员,CET4_edited
community,kəˈmjuːniti,,n.社区；社会；公社,CET4_edited
companion,kəmˈpænjən,,n.同伴;共事者;伴侣,CET4_edited
company,ˈkʌmpəni,,n.公司，商号；同伴,CET4_edited
comparative,kəmˈpærətiv,,a.比较的，相对的,CET4_edited
compare,kəmˈpeə,,vt.比较，对照；比作,CET4_edited
comparison,kəmˈpærisn,,n.比较，对照；比似,CET4_edited
compass,ˈkʌmpəs,,n.罗盘，指南针；圆规,CET4_edited
compel,kəmˈpel,,vt.强迫，迫使屈服,CET4_edited
compete,kəmˈpiːt,,vi.比赛；竞争；对抗,CET4_edited
competent,ˈkɔmpitənt,,a.有能力的；应该做的,CET4_edited
competition,kɔmpiˈti∫ən,,n.竞争，比赛,CET4_edited
compile,kəmˈpail,,vt.编辑，编制，搜集,CET4_edited
complain,kəmˈplein,,vi.抱怨，拆苦；控告,CET4_edited
complaint,kəmˈpleint,,n.抱怨；怨言；控告,CET4_edited
complete,kəmˈpliːt,,a.完整的；完成的,CET4_edited
completely,kəmˈpliːtli,,ad.十分，完全地,CET4_edited
complex,ˈkɔmpleks,,a.结合的；复杂的,CET4_edited
complicate,ˈkɔmplikeit,,vt.使复杂；使陷入,CET4_edited
complicated,ˈkɔmplikeitid,,a.复杂的，难懂的,CET4_edited
component,kəmˈpəunənt,,n.组成部分；分；组件,CET4_edited
compose,kəmˈpəuz,,vt.组成，构成；创作,CET4_edited
composition,kɔmpəˈzi∫ən,,n.构成；作品；写作,CET4_edited
compound,ˈkɔmpaund,,n.化合物；复合词,CET4_edited
comprehension,ˌkɔmpriˈhen∫ən,,n.理解，理解力；领悟,CET4_edited
comprehensive,ˌkɔmpriˈhensiv,,a.广泛的；理解的,CET4_edited
compress,kəmˈpres,,vt.压紧，压缩,CET4_edited
comprise,kəmˈpraiz,,vt.包含，包括；构成,CET4_edited
compromise,ˈkɔmprəmaiz,,n.妥协，和解,CET4_edited
compute,kəmˈpjuːt,,vt.计算，估计，估算,CET4_edited
computer,kəmˈpjuːtə,,n.计算机，电脑,CET4_edited
comrade,ˈkɔmrid,,n.同志，亲密的同伴,CET4_edited
conceal,kənˈsiːl,,vt.把…隐藏起来,CET4_edited
concentrate,ˈkɔnsentreit,,vt.集中；聚集；浓缩,CET4_edited
concentration,ˌkɔnsenˈtrei∫ən,,n.集中;专注;浓缩,CET4_edited
concept,ˈkɔnsept,,n.概念，观念，设想,CET4_edited
concern,kənˈsəːn,,n.关心，挂念；关系,CET4_edited
concerning,kənˈsəːniŋ,,prep.关于,CET4_edited
concert,ˈkɔnsət,,n.音乐会，演奏会,CET4_edited
conclude,kənˈkluːd,,vt.推断出；结束,CET4_edited
conclusion,kənˈkluːʒən,,n.结论，推论；结尾,CET4_edited
concrete,ˈkɔnkriːt,,n.混凝土；具体物,CET4_edited
condemn,kənˈdem,,vt.谴责，指责；判刑,CET4_edited
condense,kənˈdens,,vt.压缩，使缩短,CET4_edited
condition,kənˈdi∫ən,,n.状况，状态；环境,CET4_edited
conduct,"ˈkɔndʌkt,-dəkt",,n.举止，行为；指导,CET4_edited
conductor,kənˈdʌktə,,n.售票员；(乐队)指挥,CET4_edited
conference,ˈkɔnfərəns,,n.会议，讨论会,CET4_edited
confess,kənˈfes,,vt.供认，承认；坦白,CET4_edited
confidence,ˈkɔnfidəns,,n.信任；信赖；信心,CET4_edited
confident,ˈkɔnfidənt,,n.确信的，自信的,CET4_edited
confine,ˈkɔnfain,,vt.限制；禁闭,CET4_edited
confirm,kənˈfəːm,,vt.证实，肯定；批准,CET4_edited
conflict,ˈkɔnflikt,,n.争论；冲突；斗争,CET4_edited
confuse,kənˈfjuːz,,vt.使混乱，混淆,CET4_edited
confusion,kənˈfjuːʒən,,n.混乱；骚乱；混淆,CET4_edited
congratulate,kənˈgrætjuleit,,"vt.祝贺,向…道喜",CET4_edited
congratulation,kənˌgrætjuˈlei∫ən,,n.祝贺(词),CET4_edited
congress,ˈkɔŋgres,,n.大会；国会，议会,CET4_edited
conjunction,kənˈdʒʌŋk∫ən,,"n.接合,连接(词)",CET4_edited
connect,kəˈnekt,,vt.连接，连结；联系,CET4_edited
connection,kəˈnek∫ən,,n.连接，联系；连贯性,CET4_edited
conquer,ˈkɔŋkə,,vt.征服，战胜；破除,CET4_edited
conquest,ˈkɔŋkwest,,n.攻取，征服；克服,CET4_edited
conscience,ˈkɔn∫əns,,n.良心，道德心,CET4_edited
conscious,ˈkɔn∫əs,,a.意识到的；有意的,CET4_edited
consciousness,ˈkɔn∫əsnis,,"n.意识,觉悟;知觉",CET4_edited
consent,kənˈsent,,n.同意，赞成 vi.同意,CET4_edited
consequence,ˈkɔnsikwəns,,n.结果，后果,CET4_edited
consequently,ˈkɔnsikwəntli,,"ad.因此/而,所以",CET4_edited
conservation,ˌkɔnsə(ː)ˈvei∫ən,,n.保存，保护；守恒,CET4_edited
conservative,kənˈsəːvətiv,,a.保守的 n.保守的人,CET4_edited
